league,champion,picked_count,games_count,pick_percent,ban_count,ban_percent,pick_or_ban,pick_ban_pct,pick_rate,ban_rate,win_count,win_percent
LCO,Karma,8.0,79.0,0.10126582278481013,12.0,0.1518987341772152,20.0,0.25316455696202533,10.126582278481013,15.18987341772152,3,0.375
LCO,Karthus,8.0,79.0,0.10126582278481013,10.0,0.12658227848101267,18.0,0.22784810126582278,10.126582278481013,12.658227848101266,3,0.375
LCO,Katarina,1.0,79.0,0.012658227848101266,12.0,0.1518987341772152,13.0,0.16455696202531644,1.2658227848101267,15.18987341772152,0,0.0
LCO,Kayn,4.0,79.0,0.05063291139240506,5.0,0.06329113924050633,9.0,0.11392405063291139,5.063291139240507,6.329113924050633,0,0.0
LCO,Kennen,1.0,79.0,0.012658227848101266,0.0,0.0,1.0,0.012658227848101266,1.2658227848101267,0.0,0,0.0
LCO,Kha'Zix,1.0,79.0,0.012658227848101266,1.0,0.012658227848101266,2.0,0.02531645569620253,1.2658227848101267,1.2658227848101267,0,0.0
LCO,Kindred,1.0,79.0,0.012658227848101266,5.0,0.06329113924050633,6.0,0.0759493670886076,1.2658227848101267,6.329113924050633,0,0.0
LCO,Lee Sin,1.0,79.0,0.012658227848101266,0.0,0.0,1.0,0.012658227848101266,1.2658227848101267,0.0,0,0.0
LCO,Leona,2.0,79.0,0.02531645569620253,0.0,0.0,2.0,0.02531645569620253,2.5316455696202533,0.0,1,0.5
LCO,Lillia,34.0,79.0,0.43037974683544306,23.0,0.2911392405063291,57.0,0.7215189873417721,43.037974683544306,29.11392405063291,21,0.6176470588235294
LCO,Lucian,12.0,79.0,0.1518987341772152,8.0,0.10126582278481013,20.0,0.25316455696202533,15.18987341772152,10.126582278481013,6,0.5
LCO,Lulu,3.0,79.0,0.0379746835443038,3.0,0.0379746835443038,6.0,0.0759493670886076,3.79746835443038,3.79746835443038,2,0.6666666666666666
LCO,Lux,1.0,79.0,0.012658227848101266,0.0,0.0,1.0,0.012658227848101266,1.2658227848101267,0.0,0,0.0
LCO,Malphite,2.0,79.0,0.02531645569620253,1.0,0.012658227848101266,3.0,0.0379746835443038,2.5316455696202533,1.2658227848101267,1,0.5
LCO,Malzahar,1.0,79.0,0.012658227848101266,1.0,0.012658227848101266,2.0,0.02531645569620253,1.2658227848101267,1.2658227848101267,0,0.0
LCO,Nautilus,11.0,79.0,0.13924050632911392,1.0,0.012658227848101266,12.0,0.1518987341772152,13.924050632911392,1.2658227848101267,4,0.36363636363636365
LCO,Nidalee,3.0,79.0,0.0379746835443038,2.0,0.02531645569620253,5.0,0.06329113924050633,3.79746835443038,2.5316455696202533,0,0.0
LCO,Nocturne,7.0,79.0,0.08860759493670886,23.0,0.2911392405063291,30.0,0.379746835443038,8.860759493670885,29.11392405063291,2,0.2857142857142857
LCO,Nunu & Willump,1.0,79.0,0.012658227848101266,1.0,0.012658227848101266,2.0,0.02531645569620253,1.2658227848101267,1.2658227848101267,0,0.0
LCO,Olaf,10.0,79.0,0.12658227848101267,15.0,0.189873417721519,25.0,0.31645569620253167,12.658227848101266,18.9873417721519,7,0.7
LCO,Orianna,18.0,79.0,0.22784810126582278,16.0,0.20253164556962025,34.0,0.43037974683544306,22.78481012658228,20.253164556962027,6,0.3333333333333333
LCO,Ornn,17.0,79.0,0.21518987341772153,8.0,0.10126582278481013,25.0,0.31645569620253167,21.518987341772153,10.126582278481013,11,0.6470588235294118
LCO,Rakan,15.0,79.0,0.189873417721519,13.0,0.16455696202531644,28.0,0.35443037974683544,18.9873417721519,16.455696202531644,10,0.6666666666666666
LCO,Rek'Sai,1.0,79.0,0.012658227848101266,1.0,0.012658227848101266,2.0,0.02531645569620253,1.2658227848101267,1.2658227848101267,0,0.0
LCO,Rell,31.0,79.0,0.3924050632911392,10.0,0.12658227848101267,41.0,0.5189873417721519,39.24050632911392,12.658227848101266,15,0.4838709677419355
LCO,Renekton,17.0,79.0,0.21518987341772153,4.0,0.05063291139240506,21.0,0.26582278481012656,21.518987341772153,5.063291139240507,9,0.5294117647058824
LCO,Sejuani,3.0,79.0,0.0379746835443038,0.0,0.0,3.0,0.0379746835443038,3.79746835443038,0.0,1,0.3333333333333333
LCO,Senna,4.0,79.0,0.05063291139240506,1.0,0.012658227848101266,5.0,0.06329113924050633,5.063291139240507,1.2658227848101267,0,0.0
LCO,Seraphine,11.0,79.0,0.13924050632911392,66.0,0.8354430379746836,77.0,0.9746835443037974,13.924050632911392,83.54430379746836,6,0.5454545454545454
LCO,Sett,3.0,79.0,0.0379746835443038,0.0,0.0,3.0,0.0379746835443038,3.79746835443038,0.0,2,0.6666666666666666
LCO,Shaco,1.0,79.0,0.012658227848101266,0.0,0.0,1.0,0.012658227848101266,1.2658227848101267,0.0,1,1.0
LCO,Shen,1.0,79.0,0.012658227848101266,1.0,0.012658227848101266,2.0,0.02531645569620253,1.2658227848101267,1.2658227848101267,0,0.0
LCO,Shyvana,2.0,79.0,0.02531645569620253,0.0,0.0,2.0,0.02531645569620253,2.5316455696202533,0.0,1,0.5
LCO,Sion,26.0,79.0,0.3291139240506329,12.0,0.1518987341772152,38.0,0.4810126582278481,32.91139240506329,15.18987341772152,14,0.5384615384615384
LCO,Sivir,8.0,79.0,0.10126582278481013,5.0,0.06329113924050633,13.0,0.16455696202531644,10.126582278481013,6.329113924050633,3,0.375
LCO,Skarner,8.0,79.0,0.10126582278481013,1.0,0.012658227848101266,9.0,0.11392405063291139,10.126582278481013,1.2658227848101267,5,0.625
LCO,Soraka,2.0,79.0,0.02531645569620253,1.0,0.012658227848101266,3.0,0.0379746835443038,2.5316455696202533,1.2658227848101267,2,1.0
LCO,Sylas,6.0,79.0,0.0759493670886076,7.0,0.08860759493670886,13.0,0.16455696202531644,7.59493670886076,8.860759493670885,4,0.6666666666666666
LCO,Syndra,18.0,79.0,0.22784810126582278,23.0,0.2911392405063291,41.0,0.5189873417721519,22.78481012658228,29.11392405063291,10,0.5555555555555556
LCO,Tahm Kench,4.0,79.0,0.05063291139240506,3.0,0.0379746835443038,7.0,0.08860759493670886,5.063291139240507,3.79746835443038,1,0.25
LCO,Talon,1.0,79.0,0.012658227848101266,0.0,0.0,1.0,0.012658227848101266,1.2658227848101267,0.0,0,0.0
LCO,Taric,2.0,79.0,0.02531645569620253,0.0,0.0,2.0,0.02531645569620253,2.5316455696202533,0.0,1,0.5
LCO,Thresh,23.0,79.0,0.2911392405063291,52.0,0.6582278481012658,75.0,0.9493670886075949,29.11392405063291,65.82278481012658,11,0.4782608695652174
LCO,Tristana,19.0,79.0,0.24050632911392406,44.0,0.5569620253164557,63.0,0.7974683544303798,24.050632911392405,55.69620253164557,12,0.631578947368421
LCO,Twisted Fate,4.0,79.0,0.05063291139240506,4.0,0.05063291139240506,8.0,0.10126582278481013,5.063291139240507,5.063291139240507,2,0.5
LCO,Udyr,29.0,79.0,0.3670886075949367,41.0,0.5189873417721519,70.0,0.8860759493670886,36.708860759493675,51.89873417721519,15,0.5172413793103449
LCO,Urgot,5.0,79.0,0.06329113924050633,3.0,0.0379746835443038,8.0,0.10126582278481013,6.329113924050633,3.79746835443038,3,0.6
LCO,Varus,3.0,79.0,0.0379746835443038,1.0,0.012658227848101266,4.0,0.05063291139240506,3.79746835443038,1.2658227848101267,2,0.6666666666666666
LCO,Vayne,7.0,79.0,0.08860759493670886,8.0,0.10126582278481013,15.0,0.189873417721519,8.860759493670885,10.126582278481013,4,0.5714285714285714
LCO,Viego,4.0,79.0,0.05063291139240506,7.0,0.08860759493670886,11.0,0.13924050632911392,5.063291139240507,8.860759493670885,3,0.75
LCO,Viktor,18.0,79.0,0.22784810126582278,11.0,0.13924050632911392,29.0,0.3670886075949367,22.78481012658228,13.924050632911392,11,0.6111111111111112
LCO,Volibear,7.0,79.0,0.08860759493670886,2.0,0.02531645569620253,9.0,0.11392405063291139,8.860759493670885,2.5316455696202533,3,0.42857142857142855
LCO,Wukong,1.0,79.0,0.012658227848101266,1.0,0.012658227848101266,2.0,0.02531645569620253,1.2658227848101267,1.2658227848101267,0,0.0
LCO,Xayah,22.0,79.0,0.27848101265822783,19.0,0.24050632911392406,41.0,0.5189873417721519,27.848101265822784,24.050632911392405,13,0.5909090909090909
LCO,Yasuo,2.0,79.0,0.02531645569620253,5.0,0.06329113924050633,7.0,0.08860759493670886,2.5316455696202533,6.329113924050633,1,0.5
LCO,Yone,11.0,79.0,0.13924050632911392,28.0,0.35443037974683544,39.0,0.4936708860759494,13.924050632911392,35.44303797468354,4,0.36363636363636365
LCO,Zed,2.0,79.0,0.02531645569620253,1.0,0.012658227848101266,3.0,0.0379746835443038,2.5316455696202533,1.2658227848101267,1,0.5
LCO,Ziggs,1.0,79.0,0.012658227848101266,0.0,0.0,1.0,0.012658227848101266,1.2658227848101267,0.0,0,0.0
LCO,Zilean,3.0,79.0,0.0379746835443038,4.0,0.05063291139240506,7.0,0.08860759493670886,3.79746835443038,5.063291139240507,2,0.6666666666666666
LCO,Zoe,13.0,79.0,0.16455696202531644,19.0,0.24050632911392406,32.0,0.4050632911392405,16.455696202531644,24.050632911392405,9,0.6923076923076923
LCS,Aatrox,20.0,163.0,0.12269938650306748,6.0,0.03680981595092025,26.0,0.15950920245398773,12.269938650306749,3.6809815950920246,8,0.4
LCS,Ahri,5.0,163.0,0.03067484662576687,2.0,0.012269938650306749,7.0,0.04294478527607362,3.067484662576687,1.2269938650306749,2,0.4
LCS,Akali,6.0,163.0,0.03680981595092025,14.0,0.08588957055214724,20.0,0.12269938650306748,3.6809815950920246,8.588957055214724,4,0.6666666666666666
LCS,Alistar,64.0,163.0,0.39263803680981596,49.0,0.3006134969325153,113.0,0.6932515337423313,39.263803680981596,30.061349693251532,33,0.515625
LCS,Annie,1.0,163.0,0.006134969325153374,0.0,0.0,1.0,0.006134969325153374,0.6134969325153374,0.0,1,1.0
LCS,Aphelios,22.0,163.0,0.13496932515337423,15.0,0.09202453987730061,37.0,0.22699386503067484,13.496932515337424,9.202453987730062,10,0.45454545454545453
LCS,Ashe,5.0,163.0,0.03067484662576687,1.0,0.006134969325153374,6.0,0.03680981595092025,3.067484662576687,0.6134969325153374,2,0.4
LCS,Azir,48.0,163.0,0.294478527607362,38.0,0.2331288343558282,86.0,0.5276073619631901,29.447852760736197,23.31288343558282,26,0.5416666666666666
LCS,Bard,4.0,163.0,0.024539877300613498,1.0,0.006134969325153374,5.0,0.03067484662576687,2.4539877300613497,0.6134969325153374,2,0.5
LCS,Blitzcrank,6.0,163.0,0.03680981595092025,1.0,0.006134969325153374,7.0,0.04294478527607362,3.6809815950920246,0.6134969325153374,3,0.5
LCS,Braum,2.0,163.0,0.012269938650306749,0.0,0.0,2.0,0.012269938650306749,1.2269938650306749,0.0,1,0.5
LCS,Caitlyn,3.0,163.0,0.018404907975460124,0.0,0.0,3.0,0.018404907975460124,1.8404907975460123,0.0,1,0.3333333333333333
LCS,Camille,32.0,163.0,0.19631901840490798,53.0,0.32515337423312884,85.0,0.5214723926380368,19.631901840490798,32.515337423312886,16,0.5
LCS,Cassiopeia,1.0,163.0,0.006134969325153374,1.0,0.006134969325153374,2.0,0.012269938650306749,0.6134969325153374,0.6134969325153374,0,0.0
LCS,Cho'Gath,5.0,163.0,0.03067484662576687,0.0,0.0,5.0,0.03067484662576687,3.067484662576687,0.0,3,0.6
LCS,Corki,3.0,163.0,0.018404907975460124,0.0,0.0,3.0,0.018404907975460124,1.8404907975460123,0.0,0,0.0
LCS,Dr. Mundo,4.0,163.0,0.024539877300613498,0.0,0.0,4.0,0.024539877300613498,2.4539877300613497,0.0,2,0.5
LCS,Draven,2.0,163.0,0.012269938650306749,1.0,0.006134969325153374,3.0,0.018404907975460124,1.2269938650306749,0.6134969325153374,0,0.0
LCS,Ekko,3.0,163.0,0.018404907975460124,4.0,0.024539877300613498,7.0,0.04294478527607362,1.8404907975460123,2.4539877300613497,2,0.6666666666666666
LCS,Ezreal,10.0,163.0,0.06134969325153374,9.0,0.05521472392638037,19.0,0.1165644171779141,6.134969325153374,5.521472392638037,6,0.6
LCS,Fiora,1.0,163.0,0.006134969325153374,1.0,0.006134969325153374,2.0,0.012269938650306749,0.6134969325153374,0.6134969325153374,0,0.0
LCS,Galio,23.0,163.0,0.1411042944785276,18.0,0.11042944785276074,41.0,0.25153374233128833,14.11042944785276,11.042944785276074,15,0.6521739130434783
LCS,Gangplank,32.0,163.0,0.19631901840490798,46.0,0.2822085889570552,78.0,0.4785276073619632,19.631901840490798,28.22085889570552,13,0.40625
LCS,Gnar,54.0,163.0,0.3312883435582822,58.0,0.3558282208588957,112.0,0.6871165644171779,33.12883435582822,35.58282208588957,29,0.5370370370370371
LCS,Gragas,46.0,163.0,0.2822085889570552,25.0,0.15337423312883436,71.0,0.43558282208588955,28.22085889570552,15.337423312883436,22,0.4782608695652174
LCS,Graves,31.0,163.0,0.1901840490797546,15.0,0.09202453987730061,46.0,0.2822085889570552,19.018404907975462,9.202453987730062,9,0.2903225806451613
LCS,Hecarim,55.0,163.0,0.3374233128834356,44.0,0.26993865030674846,99.0,0.6073619631901841,33.74233128834356,26.993865030674847,31,0.5636363636363636
LCS,Irelia,7.0,163.0,0.04294478527607362,22.0,0.13496932515337423,29.0,0.17791411042944785,4.294478527607362,13.496932515337424,4,0.5714285714285714
LCS,Ivern,1.0,163.0,0.006134969325153374,0.0,0.0,1.0,0.006134969325153374,0.6134969325153374,0.0,0,0.0
LCS,Janna,3.0,163.0,0.018404907975460124,0.0,0.0,3.0,0.018404907975460124,1.8404907975460123,0.0,1,0.3333333333333333
LCS,Jarvan IV,3.0,163.0,0.018404907975460124,2.0,0.012269938650306749,5.0,0.03067484662576687,1.8404907975460123,1.2269938650306749,2,0.6666666666666666
LCS,Jax,6.0,163.0,0.03680981595092025,4.0,0.024539877300613498,10.0,0.06134969325153374,3.6809815950920246,2.4539877300613497,4,0.6666666666666666
LCS,Jayce,12.0,163.0,0.0736196319018405,16.0,0.09815950920245399,28.0,0.17177914110429449,7.361963190184049,9.815950920245399,6,0.5
LCS,Jhin,18.0,163.0,0.11042944785276074,2.0,0.012269938650306749,20.0,0.12269938650306748,11.042944785276074,1.2269938650306749,9,0.5
LCS,Jinx,10.0,163.0,0.06134969325153374,9.0,0.05521472392638037,19.0,0.1165644171779141,6.134969325153374,5.521472392638037,2,0.2
LCS,Kai'Sa,95.0,163.0,0.5828220858895705,42.0,0.25766871165644173,137.0,0.8404907975460123,58.282208588957054,25.766871165644172,52,0.5473684210526316
LCS,Kalista,15.0,163.0,0.09202453987730061,19.0,0.1165644171779141,34.0,0.2085889570552147,9.202453987730062,11.65644171779141,8,0.5333333333333333
LCS,Karma,7.0,163.0,0.04294478527607362,6.0,0.03680981595092025,13.0,0.07975460122699386,4.294478527607362,3.6809815950920246,3,0.42857142857142855
LCS,Karthus,1.0,163.0,0.006134969325153374,0.0,0.0,1.0,0.006134969325153374,0.6134969325153374,0.0,0,0.0
LCS,Kayn,4.0,163.0,0.024539877300613498,1.0,0.006134969325153374,5.0,0.03067484662576687,2.4539877300613497,0.6134969325153374,1,0.25
LCS,Kennen,3.0,163.0,0.018404907975460124,0.0,0.0,3.0,0.018404907975460124,1.8404907975460123,0.0,1,0.3333333333333333
LCS,Kindred,5.0,163.0,0.03067484662576687,2.0,0.012269938650306749,7.0,0.04294478527607362,3.067484662576687,1.2269938650306749,3,0.6
LCS,Kled,3.0,163.0,0.018404907975460124,2.0,0.012269938650306749,5.0,0.03067484662576687,1.8404907975460123,1.2269938650306749,2,0.6666666666666666
LCS,LeBlanc,4.0,163.0,0.024539877300613498,2.0,0.012269938650306749,6.0,0.03680981595092025,2.4539877300613497,1.2269938650306749,2,0.5
LCS,Leona,32.0,163.0,0.19631901840490798,14.0,0.08588957055214724,46.0,0.2822085889570552,19.631901840490798,8.588957055214724,15,0.46875
LCS,Lillia,54.0,163.0,0.3312883435582822,36.0,0.22085889570552147,90.0,0.5521472392638037,33.12883435582822,22.085889570552148,22,0.4074074074074074
LCS,Lucian,20.0,163.0,0.12269938650306748,31.0,0.1901840490797546,51.0,0.3128834355828221,12.269938650306749,19.018404907975462,6,0.3
LCS,Lulu,7.0,163.0,0.04294478527607362,11.0,0.06748466257668712,18.0,0.11042944785276074,4.294478527607362,6.748466257668712,4,0.5714285714285714
LCS,Malphite,5.0,163.0,0.03067484662576687,3.0,0.018404907975460124,8.0,0.049079754601226995,3.067484662576687,1.8404907975460123,3,0.6
LCS,Maokai,4.0,163.0,0.024539877300613498,4.0,0.024539877300613498,8.0,0.049079754601226995,2.4539877300613497,2.4539877300613497,2,0.5
LCS,Miss Fortune,14.0,163.0,0.08588957055214724,6.0,0.03680981595092025,20.0,0.12269938650306748,8.588957055214724,3.6809815950920246,11,0.7857142857142857
LCS,Mordekaiser,1.0,163.0,0.006134969325153374,0.0,0.0,1.0,0.006134969325153374,0.6134969325153374,0.0,1,1.0
LCS,Morgana,2.0,163.0,0.012269938650306749,2.0,0.012269938650306749,4.0,0.024539877300613498,1.2269938650306749,1.2269938650306749,0,0.0
LCS,Nautilus,25.0,163.0,0.15337423312883436,11.0,0.06748466257668712,36.0,0.22085889570552147,15.337423312883436,6.748466257668712,15,0.6
LCS,Neeko,4.0,163.0,0.024539877300613498,0.0,0.0,4.0,0.024539877300613498,2.4539877300613497,0.0,2,0.5
LCS,Nidalee,32.0,163.0,0.19631901840490798,30.0,0.18404907975460122,62.0,0.3803680981595092,19.631901840490798,18.404907975460123,21,0.65625
LCS,Nocturne,7.0,163.0,0.04294478527607362,9.0,0.05521472392638037,16.0,0.09815950920245399,4.294478527607362,5.521472392638037,4,0.5714285714285714
