state,date,fy_value,fy_pct,ytd_value,ytd_pct
Nebraska,2007,52042.0,0.01602858202690305,8358.0,-0.0015529805280133369
Nebraska,2008,56589.0,0.0873717382114445,8825.0,0.055874611150993125
Nebraska,2009,59328.0,0.04840163282616761,11177.0,0.2665155807365438
Nebraska,2010,58283.0,-0.01761394282632145,8680.0,-0.22340520712176792
Nebraska,2011,65860.0,0.1300036031089684,11204.0,0.29078341013824893
Nebraska,2012,85860.0,0.3036744609778317,13995.0,0.24910746162084973
Nebraska,2013,91553.0,0.06630561378989053,24711.0,0.7657020364415863
Nebraska,2014,68568.0,-0.25105676493397266,12499.0,-0.4941928695722553
Nebraska,2015,79340.0,0.15709952164274887,12956.0,0.03656292503400271
Nebraska,2016,88663.0,0.11750693219057218,19692.0,0.5199135535659154
Nebraska,2017,74318.0,-0.16179240494907687,13327.0,-0.3232277066829169
Nebraska,2018,74477.0,0.002139454775424543,14230.0,0.06775718466271474
Nebraska,2019,68236.0,-0.08379768250600861,12394.0,-0.1290231904427266
Nebraska,2020,104511.0,0.5316108798874495,13637.0,0.1002904631273196
Nebraska,2021,18379.0,-0.8241429131861717,18379.0,0.3477304392461684
Nevada,1999,62375.0,2.3938190325915447,9593.0,-0.4780455955166222
Nevada,2000,49807.0,-0.2014909819639279,8670.0,-0.09621599082664445
Nevada,2001,50549.0,0.014897504366855996,7543.0,-0.1299884659746251
Nevada,2002,47155.0,-0.06714277235949273,7649.0,0.014052764152194142
Nevada,2003,49432.0,0.04828756229456044,7811.0,0.021179239116224435
Nevada,2004,54754.0,0.10766305227383066,8706.0,0.11458199974395078
Nevada,2005,62727.0,0.1456149322423932,9294.0,0.06753962784286704
Nevada,2006,72963.0,0.16318331818833998,12292.0,0.3225737034646008
Nevada,2007,70276.0,-0.036826884859449294,11432.0,-0.06996420436055972
Nevada,2008,95252.0,0.3553987136433492,12285.0,0.07461511546536048
Nevada,2009,107343.0,0.12693696720278846,20378.0,0.6587708587708587
Nevada,2010,104789.0,-0.02379288821814185,16664.0,-0.1822553734419472
Nevada,2011,118740.0,0.13313420301749224,19229.0,0.15392462794047046
Nevada,2012,146363.0,0.23263432710122967,22615.0,0.17608820011441062
Nevada,2013,146892.0,0.0036143014286398323,35426.0,0.5664824231704622
Nevada,2014,116735.0,-0.2053004928791221,21266.0,-0.3997064303054254
Nevada,2015,127480.0,0.09204608729172903,21108.0,-0.007429699990595284
Nevada,2016,147992.0,0.1609036711641041,26633.0,0.26174909986734884
Nevada,2017,129622.0,-0.1241283312611493,21778.0,-0.18229264446363536
Nevada,2018,127434.0,-0.01687985064263786,22359.0,0.0266782992010286
Nevada,2019,128312.0,0.006889841015741416,22563.0,0.009123842747886801
Nevada,2020,219349.0,0.7094971631647857,24143.0,0.07002614900500825
Nevada,2021,34881.0,-0.840979443717546,34881.0,0.4447665990142071
New Hampshire,1999,37711.0,0.08113299504027971,2929.0,-0.9160287835784524
New Hampshire,2000,40120.0,0.06388056535228448,5447.0,0.8596790713554114
New Hampshire,2001,45727.0,0.13975573280159526,5598.0,0.02772168165962907
New Hampshire,2002,49666.0,0.08614166684890767,7359.0,0.31457663451232576
New Hampshire,2003,54724.0,0.10184029315829735,7452.0,0.012637586628617914
New Hampshire,2004,56791.0,0.03777136174256257,8763.0,0.17592592592592582
New Hampshire,2005,55761.0,-0.01813667658607876,8348.0,-0.04735821065845025
New Hampshire,2006,63159.0,0.1326733738634529,9660.0,0.1571633924293243
New Hampshire,2007,65110.0,0.030890292753210202,10317.0,0.06801242236024851
New Hampshire,2008,67293.0,0.033527875902319204,9747.0,-0.05524861878453036
New Hampshire,2009,76102.0,0.13090514615190285,12075.0,0.2388427208371806
New Hampshire,2010,79940.0,0.05043231452524233,12630.0,0.04596273291925468
New Hampshire,2011,90984.0,0.13815361521140845,13541.0,0.07212984956452884
New Hampshire,2012,128178.0,0.4087971511474544,18462.0,0.36341481426777933
New Hampshire,2013,147726.0,0.15250667041145904,35501.0,0.9229227602643266
New Hampshire,2014,124677.0,-0.15602534421835024,20088.0,-0.43415678431593474
New Hampshire,2015,136816.0,0.09736358751012619,18919.0,-0.058193946634806815
New Hampshire,2016,165164.0,0.20719798853935223,31464.0,0.6630900153285058
New Hampshire,2017,129090.0,-0.21841321353321552,24349.0,-0.2261314518179507
New Hampshire,2018,120889.0,-0.0635293206290185,20244.0,-0.16859008583514723
New Hampshire,2019,112173.0,-0.07209919843823676,19369.0,-0.043222683264177
New Hampshire,2020,174662.0,0.5570770149679514,21405.0,0.10511642315039493
New Hampshire,2021,31865.0,-0.8175619195932715,31865.0,0.48867087129175424
New Jersey,1999,38601.0,0.21139180919504152,5114.0,-0.8395104346461635
New Jersey,2000,37106.0,-0.03872956659153903,5392.0,0.05436057880328504
New Jersey,2001,39527.0,0.06524551285506397,6084.0,0.12833827893175065
New Jersey,2002,43318.0,0.09590912540794894,7254.0,0.1923076923076923
New Jersey,2003,41733.0,-0.03658987026178495,7027.0,-0.03129307968017647
New Jersey,2004,37376.0,-0.1044017923465842,6161.0,-0.12323893553436749
New Jersey,2005,36582.0,-0.02124357876712324,5763.0,-0.06459990261321213
New Jersey,2006,37318.0,0.02011918429828885,5835.0,0.012493492972410314
New Jersey,2007,36412.0,-0.024277828393804546,5815.0,-0.003427592116538092
New Jersey,2008,40525.0,0.11295726683510932,6065.0,0.042992261392949205
New Jersey,2009,55533.0,0.3703392967304133,8559.0,0.41121187139324
New Jersey,2010,50522.0,-0.09023463526191633,7693.0,-0.10118004439771
New Jersey,2011,60256.0,0.192668540437829,8592.0,0.11685948264656187
New Jersey,2012,85851.0,0.42477097716409995,11857.0,0.3800046554934824
New Jersey,2013,120071.0,0.3985975702088502,20082.0,0.6936830564223666
New Jersey,2014,92320.0,-0.23112158639471647,15716.0,-0.21740862463898014
New Jersey,2015,90034.0,-0.024761698440207924,14373.0,-0.08545431407482817
New Jersey,2016,121853.0,0.3534109336472888,18494.0,0.2867181520907256
New Jersey,2017,103739.0,-0.14865452635552678,18875.0,0.020601276089542653
New Jersey,2018,93124.0,-0.10232410183248342,16469.0,-0.1274701986754967
New Jersey,2019,91257.0,-0.02004853743395907,13922.0,-0.15465419879774123
New Jersey,2020,177901.0,0.9494504531159254,16861.0,0.2111047263324235
New Jersey,2021,48472.0,-0.7275338530980714,48472.0,1.8747998339363026
New Mexico,1999,94406.0,0.9476398745667602,14357.0,-0.7038083842218188
New Mexico,2000,84034.0,-0.10986589835391813,13986.0,-0.025841053144807447
New Mexico,2001,84874.0,0.00999595401861142,13791.0,-0.01394251394251389
New Mexico,2002,80057.0,-0.05675471875957305,13429.0,-0.026249002972953406
New Mexico,2003,79140.0,-0.01145433878361668,13608.0,0.013329361828877895
New Mexico,2004,81546.0,0.03040181956027288,14683.0,0.0789976484420929
New Mexico,2005,82051.0,0.006192823682338755,13883.0,-0.05448477831505827
New Mexico,2006,90321.0,0.10079097146896432,14896.0,0.07296693798170417
New Mexico,2007,93304.0,0.033026649394935825,16009.0,0.07471804511278202
New Mexico,2008,106131.0,0.1374753493955243,16910.0,0.05628084202636008
New Mexico,2009,106854.0,0.00681233569833517,20510.0,0.2128917800118273
New Mexico,2010,109069.0,0.020729219308589286,18484.0,-0.09878108239882988
New Mexico,2011,115620.0,0.06006289596493963,19873.0,0.0751460722787276
New Mexico,2012,143419.0,0.2404341809375541,22948.0,0.154732551703316
New Mexico,2013,156333.0,0.09004385750841948,34200.0,0.49032595433153214
New Mexico,2014,139780.0,-0.10588295497431766,24042.0,-0.29701754385964907
New Mexico,2015,147912.0,0.058177135498640675,24446.0,0.016803926462024776
New Mexico,2016,161216.0,0.08994537292444149,29239.0,0.19606479587662595
New Mexico,2017,159779.0,-0.008913507344184168,26330.0,-0.09949040664865416
New Mexico,2018,156853.0,-0.018312794547468703,27674.0,0.051044436004557436
New Mexico,2019,156829.0,-0.00015300950571550676,26298.0,-0.04972176049721766
New Mexico,2020,206252.0,0.3151394193675914,28171.0,0.07122214617081157
New Mexico,2021,35298.0,-0.8288598413591141,35298.0,0.25299066415817695
New York,1999,186627.0,4.2871834098249195,24041.0,-0.318913252875517
New York,2000,163974.0,-0.12138115063736754,22063.0,-0.0822761116426105
New York,2001,175967.0,0.0731396440899168,22834.0,0.03494538367402433
New York,2002,160927.0,-0.08547057118664292,24356.0,0.06665498817552762
New York,2003,150831.0,-0.06273652028559529,21922.0,-0.09993430776810641
New York,2004,160222.0,0.06226173664564971,20763.0,-0.05286926375330714
New York,2005,158781.0,-0.008993771142539742,23456.0,0.12970187352502038
New York,2006,199015.0,0.2533930382098615,26760.0,0.14085948158253747
New York,2007,212174.0,0.0661206441725497,33093.0,0.23665919282511205
New York,2008,221920.0,0.045933997568033735,33761.0,0.020185537727011704
New York,2009,241165.0,0.08672043979812538,37293.0,0.10461775421344144
New York,2010,241495.0,0.0013683577633569755,35713.0,-0.04236720027887275
New York,2011,271837.0,0.12564235284374425,38759.0,0.08529107047853723
New York,2012,338619.0,0.24566927975220443,51086.0,0.31804226115224843
New York,2013,353064.0,0.04265856316390981,76001.0,0.48770700387581734
New York,2014,365427.0,0.03501631432261565,52868.0,-0.3043775739792898
New York,2015,346048.0,-0.05303111154895501,52426.0,-0.008360444881591933
New York,2016,404772.0,0.169699001294618,68266.0,0.3021401594628619
New York,2017,382495.0,-0.055035921457017745,63477.0,-0.07015205226613541
New York,2018,358614.0,-0.06243480306932114,57208.0,-0.09876018085290739
New York,2019,355374.0,-0.009034783918084655,57431.0,0.003898056215913881
New York,2020,507940.0,0.4293110919763403,64253.0,0.11878602148665363
New York,2021,85299.0,-0.8320687482773556,85299.0,0.3275489082221841
North Carolina,1999,309707.0,2.630839751931441,47637.0,-0.44152920901769066
North Carolina,2000,290884.0,-0.060776798716206004,51035.0,0.071331108172219
North Carolina,2001,289571.0,-0.00451382681756296,47727.0,-0.06481826197707452
North Carolina,2002,268916.0,-0.07132965662998025,47354.0,-0.007815282753996677
North Carolina,2003,264488.0,-0.01646610837584972,45933.0,-0.03000802466528696
North Carolina,2004,276480.0,0.0453404313239163,48913.0,0.06487710360742827
North Carolina,2005,271527.0,-0.017914496527777768,45452.0,-0.0707582851184757
North Carolina,2006,290024.0,0.06812213886648477,53063.0,0.16745137727712756
North Carolina,2007,289215.0,-0.0027894243235042637,52454.0,-0.01147692365678532
North Carolina,2008,347473.0,0.2014349186591291,57920.0,0.1042055896595111
North Carolina,2009,368460.0,0.06039893747140068,78410.0,0.3537638121546962
North Carolina,2010,331637.0,-0.09993757802746572,59388.0,-0.24259660757556434
North Carolina,2011,375211.0,0.13139064700259628,66791.0,0.12465481242001752
North Carolina,2012,489307.0,0.30408490156205437,86464.0,0.29454567232112105
North Carolina,2013,574622.0,0.17435883811186015,142995.0,0.6538096780162843
North Carolina,2014,1182349.0,1.0576117865309715,266471.0,0.863498723731599
North Carolina,2015,531876.0,-0.5501531273760962,91672.0,-0.6559775735445883
North Carolina,2016,601445.0,0.13079928404364938,109742.0,0.19711580417139363
North Carolina,2017,537813.0,-0.10579853519440685,98175.0,-0.10540176049279215
North Carolina,2018,529916.0,-0.014683542420878659,96521.0,-0.016847466259230948
North Carolina,2019,530365.0,0.0008473041010272908,95384.0,-0.0117798199355581
North Carolina,2020,890284.0,0.6786250978099988,106071.0,0.11204185188291538
North Carolina,2021,158447.0,-0.8220264544796941,158447.0,0.4937824664611439
North Dakota,1999,29864.0,-0.8115205715475837,2940.0,-0.9814448995563185
North Dakota,2000,32358.0,0.08351192070720592,3933.0,0.33775510204081627
North Dakota,2001,32105.0,-0.007818777427529566,3822.0,-0.02822273073989323
North Dakota,2002,31339.0,-0.0238592119607538,3900.0,0.020408163265306145
North Dakota,2003,33393.0,0.06554133826861097,4043.0,0.036666666666666625
North Dakota,2004,34690.0,0.03884047554876768,4380.0,0.0833539450902796
North Dakota,2005,36000.0,0.03776304410492948,4647.0,0.06095890410958904
North Dakota,2006,39436.0,0.09544444444444444,5288.0,0.13793845491715095
North Dakota,2007,42311.0,0.07290293133177816,5899.0,0.1155446293494704
North Dakota,2008,46832.0,0.10685164614402876,6556.0,0.11137480928971022
North Dakota,2009,47962.0,0.02412880081995228,7205.0,0.09899328859060397
North Dakota,2010,47083.0,-0.018327008882031648,6317.0,-0.12324774462179044
North Dakota,2011,61032.0,0.29626404434721665,7705.0,0.2197245527940479
North Dakota,2012,84867.0,0.39053283523397564,12684.0,0.6462037637897469
North Dakota,2013,85812.0,0.011135070168616812,18048.0,0.42289498580889306
North Dakota,2014,70548.0,-0.1778772199692351,12066.0,-0.33144946808510634
North Dakota,2015,69429.0,-0.015861541078414643,11024.0,-0.08635836234046079
North Dakota,2016,72036.0,0.037549150931167175,11676.0,0.05914368650217705
North Dakota,2017,66977.0,-0.07022877450163811,11126.0,-0.047105173004453604
North Dakota,2018,62334.0,-0.06932230467175304,9504.0,-0.145784648570915
North Dakota,2019,60389.0,-0.031202874835563277,8879.0,-0.0657617845117845
North Dakota,2020,85465.0,0.41524118630876483,10364.0,0.16724856402748056
North Dakota,2021,14719.0,-0.8277774527584392,14719.0,0.4202045542261674
Ohio,1999,297597.0,19.218561043549155,40255.0,1.7349004687818468
Ohio,2000,274165.0,-0.07873735286310013,44404.0,0.10306794187057511
Ohio,2001,292159.0,0.06563200992103302,42529.0,-0.04222592559228899
Ohio,2002,297033.0,0.016682696750741854,46000.0,0.08161489806955258
Ohio,2003,298632.0,0.005383240246033205,48073.0,0.045065217391304424
Ohio,2004,327040.0,0.09512711296846965,56652.0,0.17845776215339182
Ohio,2005,313159.0,-0.042444349315068464,52588.0,-0.07173621407893804
Ohio,2006,325132.0,0.038232974303788136,55938.0,0.06370274587358327
Ohio,2007,326114.0,0.003020311750304483,54143.0,-0.03208909864492826
Ohio,2008,350014.0,0.07328725537695413,57181.0,0.056110669892691645
Ohio,2009,395580.0,0.13018336409400777,72532.0,0.2684633007467516
Ohio,2010,393250.0,-0.005890085444157922,64538.0,-0.11021342304086468
Ohio,2011,468974.0,0.19255944055944063,75726.0,0.1733552325761567
Ohio,2012,629215.0,0.3416841871830847,100461.0,0.3266381427779099
Ohio,2013,680930.0,0.08218971257837149,163758.0,0.6300653985128557
Ohio,2014,596389.0,-0.12415519950655718,100391.0,-0.38695514112287643
Ohio,2015,748502.0,0.25505668280266747,107575.0,0.0715601996194879
Ohio,2016,875724.0,0.16996881771858985,166440.0,0.5471996281663956
Ohio,2017,753072.0,-0.14005782643846687,132831.0,-0.20192862292718095
Ohio,2018,717475.0,-0.04726905262710601,125319.0,-0.05655306366736679
Ohio,2019,638495.0,-0.11008049060942893,107374.0,-0.1431945674638323
Ohio,2020,976751.0,0.529770789121293,118940.0,0.10771695196230002
Ohio,2021,166757.0,-0.8292737862566816,166757.0,0.4020262317134691
Oklahoma,1999,169436.0,0.016065292611404658,26740.0,-0.8396469113740352
Oklahoma,2000,156988.0,-0.07346726787695645,26929.0,0.007068062827225052
Oklahoma,2001,164126.0,0.0454684434479069,27390.0,0.0171190909428498
Oklahoma,2002,159489.0,-0.028252683913578602,27468.0,0.0028477546549836585
Oklahoma,2003,167551.0,0.050548940679294496,29111.0,0.05981505752147953
Oklahoma,2004,173188.0,0.03364348765450509,31348.0,0.07684380474734631
Oklahoma,2005,182031.0,0.051060119638774104,31035.0,-0.009984688018374377
Oklahoma,2006,190741.0,0.047848992753981356,33533.0,0.08048976961495091
Oklahoma,2007,189081.0,-0.008702900792173729,32148.0,-0.04130259744132647
Oklahoma,2008,221612.0,0.17204795828242925,35527.0,0.1051076272240885
Oklahoma,2009,234562.0,0.05843546378354958,46645.0,0.31294508402060406
Oklahoma,2010,233909.0,-0.0027839121426318503,41846.0,-0.10288348161646477
Oklahoma,2011,271816.0,0.16205874934269304,46163.0,0.10316398222052281
Oklahoma,2012,367976.0,0.3537687259028166,59938.0,0.2983991508350843
Oklahoma,2013,380634.0,0.03439898254233964,92230.0,0.5387567152724482
Oklahoma,2014,348495.0,-0.08443544192058516,60509.0,-0.3439336441504933
Oklahoma,2015,359276.0,0.030935881433019174,62913.0,0.039729626997636824
Oklahoma,2016,364590.0,0.014790857168305083,72478.0,0.15203535040452687
Oklahoma,2017,334351.0,-0.08293974053045883,55387.0,-0.23580948701674986
Oklahoma,2018,332291.0,-0.006161189887274099,55223.0,-0.0029609836243161824
Oklahoma,2019,360043.0,0.0835171581535461,60959.0,0.10386976440975682
Oklahoma,2020,470286.0,0.3061939823854374,66316.0,0.08787873816827707
Oklahoma,2021,77284.0,-0.8356659564605368,77284.0,0.16538995114301214
Oregon,1999,160358.0,1.0749184824802027,20888.0,-0.7297241343615755
Oregon,2000,135336.0,-0.15603836416019157,21209.0,0.015367675220222088
Oregon,2001,141295.0,0.04403115209552522,20103.0,-0.05214767315762181
Oregon,2002,137513.0,-0.02676669379666652,20525.0,0.0209918917574492
Oregon,2003,142960.0,0.03961080043341347,21725.0,0.0584652862362971
Oregon,2004,149688.0,0.04706211527700055,22802.0,0.049574223245109295
Oregon,2005,158045.0,0.055829458607236315,24397.0,0.0699500043855803
Oregon,2006,163705.0,0.03581258502325291,25576.0,0.04832561380497613
Oregon,2007,162629.0,-0.006572798631685028,25672.0,0.003753518923991228
Oregon,2008,179887.0,0.10611883489414553,26506.0,0.032486755998753614
Oregon,2009,185043.0,0.02866243808613178,34862.0,0.31524937749943405
Oregon,2010,184835.0,-0.0011240630556140774,30077.0,-0.13725546440250125
Oregon,2011,209781.0,0.13496361619823083,34160.0,0.13575157096784918
Oregon,2012,267041.0,0.2729513158961012,40707.0,0.19165690866510543
Oregon,2013,274302.0,0.02719058122161022,63525.0,0.5605424128528262
Oregon,2014,243044.0,-0.11395469227347954,42701.0,-0.32780794962613147
Oregon,2015,276126.0,0.1361152713088989,43642.0,0.022036954638064765
Oregon,2016,324708.0,0.17594141804828234,55247.0,0.2659135694972732
Oregon,2017,341167.0,0.050688618697414256,51393.0,-0.06975944395170774
Oregon,2018,359682.0,0.05426960989779195,59434.0,0.15646099663378288
Oregon,2019,357700.0,-0.005510423095956951,57394.0,-0.03432378773092848
Oregon,2020,516096.0,0.44281800391389425,65182.0,0.1356936265114821
Oregon,2021,84712.0,-0.8358599950396826,84712.0,0.29962259519499246
Pennsylvania,1999,541555.0,5.392895929738407,71684.0,-0.15379167060156762
Pennsylvania,2000,481294.0,-0.11127401648955326,73051.0,0.01906980637241218
Pennsylvania,2001,509881.0,0.05939612793843274,70430.0,-0.035879043408030054
Pennsylvania,2002,567702.0,0.11340097003026206,87337.0,0.2400539542808462
Pennsylvania,2003,515896.0,-0.09125562354897465,79841.0,-0.08582845758384194
Pennsylvania,2004,504813.0,-0.021483012079954067,78964.0,-0.010984331358575128
Pennsylvania,2005,482977.0,-0.04325562138851413,73688.0,-0.06681525758573525
Pennsylvania,2006,520454.0,0.07759582754458294,81043.0,0.09981272391705565
Pennsylvania,2007,562603.0,0.08098506304111419,88961.0,0.09770122033981954
Pennsylvania,2008,598544.0,0.06388341334831127,91401.0,0.027427749238430277
Pennsylvania,2009,641696.0,0.07209495041300218,112239.0,0.22798437653854986
Pennsylvania,2010,626677.0,-0.023405163815887864,94808.0,-0.15530252407808343
Pennsylvania,2011,718934.0,0.14721618952027926,109264.0,0.15247658425449329
Pennsylvania,2012,968534.0,0.34718068696152926,156106.0,0.42870478840240156
Pennsylvania,2013,1044731.0,0.07867250917365842,249444.0,0.597914237761521
Pennsylvania,2014,899241.0,-0.13926072835974046,146879.0,-0.41117445198120617
Pennsylvania,2015,993429.0,0.10474166547121411,154700.0,0.05324791154623876
Pennsylvania,2016,1143220.0,0.15078178712318646,206286.0,0.33345830639948293
Pennsylvania,2017,1062651.0,-0.07047549902905825,181533.0,-0.11999360111689594
Pennsylvania,2018,1021943.0,-0.038307967526497455,176503.0,-0.02770846072064037
Pennsylvania,2019,987886.0,-0.03332573343131662,161987.0,-0.08224222817742477
Pennsylvania,2020,1452921.0,0.47073751424759536,181464.0,0.12023804379363767
Pennsylvania,2021,274598.0,-0.8110028005652062,274598.0,0.513236785257682
Rhode Island,1999,10677.0,-0.9611177066111188,1620.0,-0.9941004668642889
Rhode Island,2000,9414.0,-0.1182916549592582,1627.0,0.004320987654321096
Rhode Island,2001,10233.0,0.08699808795411079,1543.0,-0.05162876459741861
Rhode Island,2002,9521.0,-0.06957881364213814,1617.0,0.047958522359040856
Rhode Island,2003,9660.0,0.014599306795504585,1593.0,-0.014842300556586308
Rhode Island,2004,10054.0,0.040786749482401685,1630.0,0.02322661644695545
Rhode Island,2005,9649.0,-0.04028247463696044,1605.0,-0.015337423312883458
Rhode Island,2006,9936.0,0.02974401492382639,1687.0,0.05109034267912782
Rhode Island,2007,10222.0,0.028784219001610323,1781.0,0.05572021339656197
Rhode Island,2008,12405.0,0.213558990412835,1894.0,0.0634475014037057
Rhode Island,2009,14799.0,0.19298669891172904,2642.0,0.3949313621964097
Rhode Island,2010,14835.0,0.002432596797080855,2586.0,-0.021196063588190817
Rhode Island,2011,17271.0,0.16420626895854395,2788.0,0.07811291569992274
Rhode Island,2012,24050.0,0.3925076718198135,3735.0,0.33967001434720223
Rhode Island,2013,26666.0,0.10877338877338882,6416.0,0.7178045515394913
Rhode Island,2014,20400.0,-0.234980874521863,3543.0,-0.44778678304239405
Rhode Island,2015,22129.0,0.08475490196078428,3499.0,-0.012418854078464547
Rhode Island,2016,27758.0,0.25437209092141533,5009.0,0.43155187196341815
Rhode Island,2017,24677.0,-0.11099502846026366,4501.0,-0.10141744859253343
Rhode Island,2018,25030.0,0.014304818251813511,4528.0,0.005998666962897081
Rhode Island,2019,24338.0,-0.027646823811426247,4198.0,-0.07287985865724378
Rhode Island,2020,51369.0,1.1106500123264031,5298.0,0.2620295378751787
Rhode Island,2021,9188.0,-0.8211372617726644,9188.0,0.734239335598339
South Carolina,1999,145493.0,14.835111014366564,22108.0,1.4061819764910752
South Carolina,2000,128618.0,-0.11598496147580983,21756.0,-0.01592183824859783
South Carolina,2001,132781.0,0.03236716478253432,22419.0,0.030474351902923358
South Carolina,2002,121976.0,-0.08137459425670845,21400.0,-0.045452517953521565
South Carolina,2003,121352.0,-0.005115760477470976,21643.0,0.011355140186915857
South Carolina,2004,124153.0,0.02308161381765439,21323.0,-0.014785380954581151
South Carolina,2005,141811.0,0.14222773513326303,23814.0,0.1168222107583361
South Carolina,2006,148604.0,0.047901784769869726,26521.0,0.11367262954564539
South Carolina,2007,150133.0,0.010289090468628137,25913.0,-0.02292522906376082
South Carolina,2008,184941.0,0.23184776165133592,30768.0,0.18735769690888748
South Carolina,2009,214584.0,0.1602835498888835,38776.0,0.26027041081643265
South Carolina,2010,201628.0,-0.060377288148230956,37055.0,-0.044383123581596906
South Carolina,2011,229419.0,0.13783303906203503,39381.0,0.06277155579543914
South Carolina,2012,308408.0,0.3443001669434529,54798.0,0.39148320255961
South Carolina,2013,335695.0,0.08847695260823318,78969.0,0.44109274061097126
South Carolina,2014,289764.0,-0.13682360476027344,50796.0,-0.3567602476921323
South Carolina,2015,326997.0,0.12849422288483048,55466.0,0.09193637294275137
South Carolina,2016,402978.0,0.23235992990761378,70772.0,0.27595283597158615
South Carolina,2017,396920.0,-0.015033078728863614,73798.0,0.042757022551291435
South Carolina,2018,280749.0,-0.2926811448150761,51279.0,-0.305143770833898
South Carolina,2019,328221.0,0.169090539948495,53357.0,0.040523411142963095
South Carolina,2020,530930.0,0.617599117667669,66450.0,0.2453848604681672
South Carolina,2021,92654.0,-0.8254873523816699,92654.0,0.3943416102332582
South Dakota,1999,31327.0,-0.6618926328059231,3074.0,-0.9668228031169728
South Dakota,2000,36723.0,0.17224758195805534,4285.0,0.3939492517891998
South Dakota,2001,40861.0,0.11268142580943818,4665.0,0.08868144690781787
South Dakota,2002,44282.0,0.08372286532390305,5958.0,0.27717041800643094
South Dakota,2003,47683.0,0.0768032157535794,6588.0,0.10574018126888207
South Dakota,2004,50323.0,0.05536564394018839,6887.0,0.04538554948391016
South Dakota,2005,50768.0,0.008842875027323505,7238.0,0.05096558733846379
South Dakota,2006,52675.0,0.03756303183107468,8011.0,0.10679745786128758
South Dakota,2007,54013.0,0.025401044138585682,7365.0,-0.0806391212083385
South Dakota,2008,62489.0,0.15692518467776284,8643.0,0.1735234215885948
South Dakota,2009,63748.0,0.02014754596809043,11061.0,0.27976397084345717
South Dakota,2010,63151.0,-0.009364999686264697,9019.0,-0.18461260283880299
South Dakota,2011,69654.0,0.10297540814872286,10698.0,0.18616254573677793
South Dakota,2012,88447.0,0.2698050363223936,13245.0,0.23808188446438594
South Dakota,2013,92055.0,0.04079279116306944,21302.0,0.608305020762552
South Dakota,2014,83659.0,-0.09120634403345829,13998.0,-0.34287860294808004
South Dakota,2015,100268.0,0.19853213641090628,15774.0,0.1268752678954137
South Dakota,2016,111921.0,0.11621853432800089,20952.0,0.32826169646253334
South Dakota,2017,98573.0,-0.11926269422181712,17368.0,-0.1710576555937381
South Dakota,2018,90693.0,-0.0799407545676808,14642.0,-0.15695532012897284
South Dakota,2019,85426.0,-0.05807504438049238,13795.0,-0.05784728862177302
South Dakota,2020,115448.0,0.35143867206705215,14964.0,0.08474084813338156
South Dakota,2021,21779.0,-0.8113522971381055,21779.0,0.4554263565891472
Tennessee,1999,264214.0,11.131594655401992,41777.0,0.9182239772257679
Tennessee,2000,234673.0,-0.11180709576328285,40106.0,-0.03999808507073266
Tennessee,2001,230779.0,-0.01659330216940169,37230.0,-0.0717099685832544
Tennessee,2002,223048.0,-0.033499581851034965,38090.0,0.02309965081923182
Tennessee,2003,219783.0,-0.014638104802553675,39903.0,0.04759779469677072
Tennessee,2004,229401.0,0.043761346418967895,38488.0,-0.03546099290780147
Tennessee,2005,253450.0,0.10483389348782257,42616.0,0.10725420910413641
Tennessee,2006,258500.0,0.019925034523574636,46214.0,0.08442838370565053
Tennessee,2007,241741.0,-0.06483172147001937,43041.0,-0.06865884796814814
Tennessee,2008,282819.0,0.1699256642439635,45945.0,0.06747055133477375
Tennessee,2009,408991.0,0.44612278524427285,65306.0,0.42139514637066067
Tennessee,2010,411024.0,0.004970769527935737,73618.0,0.12727773864575997
Tennessee,2011,451107.0,0.09751985285530762,79012.0,0.07327012415441869
Tennessee,2012,524122.0,0.16185738638504832,84167.0,0.06524325418923715
Tennessee,2013,600869.0,0.14642964805903969,140240.0,0.6662112229258499
Tennessee,2014,533394.0,-0.11229569173979681,101281.0,-0.2778023388476897
Tennessee,2015,654192.0,0.22647048898187827,111297.0,0.09889317838488965
Tennessee,2016,714774.0,0.09260584048719633,131292.0,0.1796544381250169
Tennessee,2017,767953.0,0.07439974033750518,152877.0,0.16440453340645278
Tennessee,2018,694101.0,-0.09616734357441148,121918.0,-0.2025092067479084
Tennessee,2019,635313.0,-0.08469660755423203,120952.0,-0.007923358322807106
Tennessee,2020,984760.0,0.5500391145781685,111249.0,-0.08022190621072822
Tennessee,2021,156608.0,-0.8409683577724522,156608.0,0.40772501325854615
Texas,1999,710025.0,3.5337722210870455,106140.0,-0.3222568451164691
Texas,2000,662970.0,-0.06627231435512837,101487.0,-0.04383832673827026
Texas,2001,672746.0,0.014745765268413313,102509.0,0.010070255303634923
Texas,2002,664745.0,-0.01189304730165619,101955.0,-0.005404403515788858
Texas,2003,688275.0,0.035397031944580215,113281.0,0.11108822519739103
Texas,2004,672995.0,-0.022200428607751288,112460.0,-0.007247464270266013
Texas,2005,738793.0,0.09776892844671958,113410.0,0.00844744798150443
Texas,2006,770236.0,0.04255995928494172,127903.0,0.12779296358345826
Texas,2007,783596.0,0.017345333118680584,125702.0,-0.01720835320516334
Texas,2008,944568.0,0.20542728650988518,138798.0,0.10418290878426761
Texas,2009,1014015.0,0.0735224991742256,183027.0,0.31865732935633084
