Precinct Name,Precinct #,election,year,Total Votes,Election Day,Mail Ballots,Emergency,% - Mail,% - Turnout,turnout_rank
EAST PROVIDENCE 1013,1013,primary,2012,398,375,23,0.0,0.05778894472361809,0.17509898812142544,90.0
EAST PROVIDENCE 1013,1013,primary,2014,514,477,37,0.0,0.07198443579766536,0.22936189201249443,179.0
EAST PROVIDENCE 1013,1013,primary,2016,186,180,6,0.0,0.03225806451612903,0.08288770053475936,192.0
EAST PROVIDENCE 1013,1013,primary,2020,598,256,272,70.0,0.45484949832775917,0.14050751879699247,139.0
EAST PROVIDENCE 1014,1014,general,2012,1460,1397,63,0.0,0.04315068493150685,0.626878488621726,190.0
EAST PROVIDENCE 1014,1014,general,2014,1062,1019,43,0.0,0.04048964218455744,0.45598969514813226,192.0
EAST PROVIDENCE 1014,1014,general,2016,1525,1443,82,0.0,0.05377049180327869,0.6095123900879297,217.0
EAST PROVIDENCE 1014,1014,general,2018,1260,1190,70,0.0,0.05555555555555555,0.5105348460291734,198.0
EAST PROVIDENCE 1014,1014,primary,2012,421,398,23,0.0,0.05463182897862233,0.1809974204643164,79.0
EAST PROVIDENCE 1014,1014,primary,2014,529,518,11,0.0,0.020793950850661626,0.22762478485370052,184.0
EAST PROVIDENCE 1014,1014,primary,2016,227,218,9,0.0,0.039647577092511016,0.09205190592051905,165.0
EAST PROVIDENCE 1015,1015,general,2012,600,554,46,0.0,0.07666666666666666,0.6928406466512702,59.0
EAST PROVIDENCE 1015,1015,general,2014,512,494,18,0.0,0.03515625,0.5785310734463277,20.0
EAST PROVIDENCE 1015,1015,general,2016,625,563,62,0.0,0.0992,0.6823144104803494,59.0
EAST PROVIDENCE 1015,1015,general,2018,586,553,33,0.0,0.05631399317406143,0.6294307196562836,18.0
EAST PROVIDENCE 1015,1015,primary,2012,186,177,9,0.0,0.04838709677419355,0.21428571428571427,38.0
EAST PROVIDENCE 1015,1015,primary,2014,333,316,17,0.0,0.05105105105105105,0.37755102040816324,11.0
EAST PROVIDENCE 1015,1015,primary,2016,133,127,6,0.0,0.045112781954887216,0.1467991169977925,63.0
EAST PROVIDENCE 1016,1016,general,2012,928,871,57,0.0,0.061422413793103446,0.7267032106499608,18.0
EAST PROVIDENCE 1016,1016,general,2014,686,663,23,0.0,0.033527696793002916,0.529320987654321,72.0
EAST PROVIDENCE 1016,1016,general,2016,923,859,64,0.0,0.06933911159263272,0.6898355754857997,42.0
EAST PROVIDENCE 1016,1016,general,2018,813,762,51,0.0,0.06273062730627306,0.6145124716553289,25.0
EAST PROVIDENCE 1016,1016,primary,2012,224,217,7,0.0,0.03125,0.1747269890795632,92.0
EAST PROVIDENCE 1016,1016,primary,2014,370,360,10,0.0,0.02702702702702703,0.2868217054263566,51.0
EAST PROVIDENCE 1016,1016,primary,2016,151,149,2,0.0,0.013245033112582781,0.11344853493613824,121.0
EAST PROVIDENCE 1016,1016,primary,2020,188,91,83,14.0,0.44148936170212766,0.1646234676007005,98.0
EAST PROVIDENCE 1017,1017,general,2012,1522,1428,94,0.0,0.06176084099868594,0.6585893552574643,122.0
EAST PROVIDENCE 1017,1017,general,2014,1142,1083,59,0.0,0.05166374781085814,0.49890782000873746,124.0
EAST PROVIDENCE 1017,1017,general,2016,1537,1384,153,0.0,0.09954456733897202,0.6356492969396195,168.0
EAST PROVIDENCE 1017,1017,general,2018,1307,1198,109,0.0,0.08339709257842387,0.5376388317564789,137.0
EAST PROVIDENCE 1017,1017,primary,2012,291,286,5,0.0,0.01718213058419244,0.12478559176672384,183.0
EAST PROVIDENCE 1017,1017,primary,2014,581,562,19,0.0,0.03270223752151463,0.2551602986385595,104.0
EAST PROVIDENCE 1017,1017,primary,2016,233,219,14,0.0,0.060085836909871244,0.09712380158399334,154.0
EAST PROVIDENCE 1018,1018,general,2016,608,569,39,0.0,0.06414473684210527,0.6862302483069977,48.0
EAST PROVIDENCE 1018,1018,general,2018,531,481,50,0.0,0.09416195856873823,0.5986471251409244,39.0
EAST PROVIDENCE 1018,1018,primary,2016,82,75,7,0.0,0.08536585365853659,0.09360730593607305,159.0
EXETER 1101,1101,general,2012,940,909,31,0.0,0.03297872340425532,0.6988847583643123,49.0
EXETER 1101,1101,general,2014,774,750,24,0.0,0.031007751937984496,0.5393728222996516,57.0
EXETER 1101,1101,general,2016,1041,974,67,0.0,0.0643611911623439,0.7019554956169926,30.0
EXETER 1101,1101,general,2018,871,832,39,0.0,0.04477611940298507,0.5869272237196765,58.0
EXETER 1101,1101,primary,2012,85,85,0,0.0,0.0,0.06319702602230483,358.0
EXETER 1101,1101,primary,2014,310,305,5,0.0,0.016129032258064516,0.21908127208480566,204.0
EXETER 1101,1101,primary,2016,57,57,0,0.0,0.0,0.03922918100481762,347.0
EXETER 1101,1101,primary,2020,142,57,58,27.0,0.4084507042253521,0.09317585301837271,217.0
EXETER 1102,1102,general,2012,1003,955,48,0.0,0.047856430707876374,0.6491909385113268,146.0
EXETER 1102,1102,general,2014,797,767,30,0.0,0.037641154328732745,0.5108974358974359,105.0
EXETER 1102,1102,general,2016,1079,991,88,0.0,0.08155699721964782,0.6567255021302495,115.0
EXETER 1102,1102,general,2018,907,857,50,0.0,0.05512679162072767,0.5598765432098766,102.0
EXETER 1102,1102,primary,2012,116,116,0,0.0,0.0,0.07479045776918117,324.0
EXETER 1102,1102,primary,2014,341,339,2,0.0,0.005865102639296188,0.2191516709511568,203.0
EXETER 1102,1102,primary,2016,35,33,2,0.0,0.05714285714285714,0.02190237797246558,400.0
EXETER 1103,1103,general,2012,1380,1317,63,0.0,0.04565217391304348,0.6934673366834171,58.0
EXETER 1103,1103,general,2014,1169,1121,48,0.0,0.041060735671514116,0.5437209302325582,49.0
EXETER 1103,1103,general,2016,1467,1357,110,0.0,0.07498295841854125,0.6543264942016057,127.0
EXETER 1103,1103,general,2018,1230,1152,78,0.0,0.06341463414634146,0.551322277005827,115.0
EXETER 1103,1103,primary,2012,153,147,6,0.0,0.0392156862745098,0.07673019057171515,318.0
EXETER 1103,1103,primary,2014,484,464,20,0.0,0.04132231404958678,0.22659176029962547,186.0
EXETER 1103,1103,primary,2016,68,66,2,0.0,0.029411764705882353,0.030658250676284943,380.0
EXETER 1103,1103,primary,2020,326,100,143,83.0,0.4386503067484663,0.08354689902614044,234.0
FEDERAL DISTRICT 1,9001,general,2016,433,0,433,0.0,1.0,inf,1.5
FEDERAL DISTRICT 1,9001,general,2018,79,0,79,0.0,1.0,inf,1.5
FEDERAL DISTRICT 1,9001,primary,2016,18,0,18,0.0,1.0,inf,1.5
FEDERAL DISTRICT 1,9941,general,2012,229,0,229,0.0,1.0,inf,1.5
FEDERAL DISTRICT 1,9941,general,2014,10,0,10,0.0,1.0,inf,1.5
FEDERAL DISTRICT 1,9941,primary,2012,0,0,0,0.0,,,
FEDERAL DISTRICT 1,9941,primary,2014,0,0,0,0.0,,,
FEDERAL DISTRICT 2,9002,general,2016,295,0,295,0.0,1.0,inf,1.5
FEDERAL DISTRICT 2,9002,general,2018,63,0,63,0.0,1.0,inf,1.5
FEDERAL DISTRICT 2,9002,primary,2016,12,0,12,0.0,1.0,inf,1.5
FEDERAL DISTRICT 2,9002,primary,2020,82,20,62,0.0,0.7560975609756098,inf,2.0
FEDERAL DISTRICT 2,9942,general,2012,105,0,105,0.0,1.0,inf,1.5
FEDERAL DISTRICT 2,9942,general,2014,12,0,12,0.0,1.0,inf,1.5
FEDERAL DISTRICT 2,9942,primary,2012,0,0,0,0.0,,,
FEDERAL DISTRICT 2,9942,primary,2014,0,0,0,0.0,,,
FEDERAL DISTRICT 2S,9012,primary,2020,11,0,11,0.0,1.0,inf,2.0
FOSTER 1201,1201,general,2012,1280,1219,61,0.0,0.04765625,0.6352357320099256,173.0
FOSTER 1201,1201,general,2014,1019,976,43,0.0,0.042198233562315994,0.4797551789077213,155.0
FOSTER 1201,1201,general,2016,1339,1250,89,0.0,0.06646751306945482,0.5953757225433526,241.0
FOSTER 1201,1201,general,2018,1143,1092,51,0.0,0.04461942257217848,0.516260162601626,178.0
FOSTER 1201,1201,primary,2012,353,326,27,0.0,0.0764872521246459,0.1754473161033797,89.0
FOSTER 1201,1201,primary,2014,362,353,9,0.0,0.024861878453038673,0.17229890528319847,322.0
FOSTER 1201,1201,primary,2016,119,116,3,0.0,0.025210084033613446,0.029130966952264383,382.0
FOSTER 1201,1201,primary,2020,311,156,137,18.0,0.4405144694533762,0.07658212262989411,246.0
FOSTER 1202,1202,general,2012,1155,1092,63,0.0,0.05454545454545454,0.6477846326416152,148.0
FOSTER 1202,1202,general,2014,918,887,31,0.0,0.03376906318082789,0.499455930359086,120.0
FOSTER 1202,1202,general,2016,1169,1108,61,0.0,0.05218135158254919,0.6110820700470465,215.0
FOSTER 1202,1202,general,2018,1010,967,43,0.0,0.04257425742574258,0.5447680690399137,125.0
FOSTER 1202,1202,primary,2012,376,344,32,0.0,0.0851063829787234,0.21171171171171171,45.0
FOSTER 1202,1202,primary,2014,317,313,4,0.0,0.012618296529968454,0.17256396298312465,321.0
FOSTER 1202,1202,primary,2016,0,0,0,0.0,,,
GLOCESTER 1301,1301,general,2012,1678,1614,64,0.0,0.03814064362336114,0.6237918215613383,198.0
GLOCESTER 1301,1301,general,2014,1151,1095,56,0.0,0.04865334491746308,0.4183933115230825,242.0
GLOCESTER 1301,1301,general,2016,1736,1640,96,0.0,0.055299539170506916,0.6134275618374558,208.0
GLOCESTER 1301,1301,general,2018,1464,1388,76,0.0,0.05191256830601093,0.5237924865831842,163.0
GLOCESTER 1301,1301,primary,2012,140,136,4,0.0,0.02857142857142857,0.05189028910303929,384.0
GLOCESTER 1301,1301,primary,2014,381,375,6,0.0,0.015748031496062992,0.13930530164533822,374.0
GLOCESTER 1301,1301,primary,2020,426,182,166,78.0,0.38967136150234744,0.07208121827411168,256.0
GLOCESTER 1302,1302,general,2012,1806,1735,71,0.0,0.039313399778516056,0.6244813278008299,196.0
GLOCESTER 1302,1302,general,2014,1287,1237,50,0.0,0.03885003885003885,0.4422680412371134,212.0
GLOCESTER 1302,1302,general,2016,1918,1813,105,0.0,0.05474452554744526,0.6321687541199736,172.0
GLOCESTER 1302,1302,general,2018,1556,1462,94,0.0,0.060411311053984576,0.5278154681139756,160.0
GLOCESTER 1302,1302,primary,2012,175,170,5,0.0,0.02857142857142857,0.06030323914541695,364.0
GLOCESTER 1302,1302,primary,2014,473,466,7,0.0,0.014799154334038054,0.16361120719474231,337.0
GLOCESTER 1302,1302,primary,2016,125,122,3,0.0,0.024,0.02170515714533773,401.0
GLOCESTER 1303,1303,general,2012,354,334,20,0.0,0.05649717514124294,0.5583596214511041,284.0
GLOCESTER 1303,1303,general,2014,251,242,9,0.0,0.035856573705179286,0.3909657320872274,284.0
GLOCESTER 1303,1303,general,2016,406,384,22,0.0,0.054187192118226604,0.6032689450222882,227.0
GLOCESTER 1303,1303,general,2018,335,314,21,0.0,0.0626865671641791,0.5068078668683812,202.0
GLOCESTER 1303,1303,primary,2012,24,24,0,0.0,0.0,0.0380952380952381,397.0
GLOCESTER 1303,1303,primary,2014,103,100,3,0.0,0.02912621359223301,0.15944272445820434,350.0
GLOCESTER 1303,1303,primary,2016,24,23,1,0.0,0.041666666666666664,0.03636363636363636,360.0
GLOCESTER 1303,1303,primary,2020,52,24,21,7.0,0.40384615384615385,0.07591240875912408,248.0
GLOCESTER 1304,1304,general,2012,1187,1126,61,0.0,0.051390058972198824,0.6853348729792148,70.0
GLOCESTER 1304,1304,general,2014,896,859,37,0.0,0.041294642857142856,0.49944258639910816,121.0
GLOCESTER 1304,1304,general,2016,1197,1113,84,0.0,0.07017543859649122,0.6445880452342488,144.0
GLOCESTER 1304,1304,general,2018,1019,976,43,0.0,0.042198233562315994,0.5523035230352303,114.0
GLOCESTER 1304,1304,primary,2012,99,94,5,0.0,0.050505050505050504,0.05719237435008666,373.0
GLOCESTER 1304,1304,primary,2014,360,349,11,0.0,0.030555555555555555,0.20327498588368154,246.0
GLOCESTER 1304,1304,primary,2016,47,47,0,0.0,0.0,0.02561307901907357,391.0
GLOCESTER 1304,1304,primary,2020,141,75,59,7.0,0.41843971631205673,0.07532051282051282,250.0
HOPKINTON 1401,1401,general,2012,1710,1619,91,0.0,0.05321637426900585,0.6566820276497696,125.0
HOPKINTON 1401,1401,general,2014,1178,1126,52,0.0,0.044142614601018676,0.43857036485480266,218.0
HOPKINTON 1401,1401,general,2016,1860,1678,182,0.0,0.0978494623655914,0.6563161609033169,116.0
HOPKINTON 1401,1401,general,2018,1535,1459,76,0.0,0.049511400651465795,0.5328011107254426,150.0
HOPKINTON 1401,1401,primary,2012,124,122,2,0.0,0.016129032258064516,0.046130952380952384,389.0
HOPKINTON 1401,1401,primary,2014,345,330,15,0.0,0.043478260869565216,0.12940735183795948,387.0
HOPKINTON 1401,1401,primary,2016,58,58,0,0.0,0.0,0.020938628158844765,405.0
HOPKINTON 1401,1401,primary,2020,360,182,141,37.0,0.39166666666666666,0.11996001332889036,178.0
HOPKINTON 1402,1402,general,2012,1482,1398,84,0.0,0.05668016194331984,0.6610169491525424,113.0
HOPKINTON 1402,1402,general,2014,1102,1068,34,0.0,0.030852994555353903,0.47013651877133106,168.0
HOPKINTON 1402,1402,general,2016,1645,1500,145,0.0,0.08814589665653495,0.6530369194124652,129.0
HOPKINTON 1402,1402,general,2018,1371,1303,68,0.0,0.049598832968636035,0.52954808806489,157.0
HOPKINTON 1402,1402,primary,2012,129,124,5,0.0,0.03875968992248062,0.05738434163701068,370.0
HOPKINTON 1402,1402,primary,2014,405,396,9,0.0,0.022222222222222223,0.17396907216494845,316.0
HOPKINTON 1402,1402,primary,2016,64,60,4,0.0,0.0625,0.026154474867184307,390.0
HOPKINTON 1402,1402,primary,2020,248,126,109,13.0,0.43951612903225806,0.09174990751017388,219.0
HOPKINTON 1403,1403,general,2012,637,601,36,0.0,0.0565149136577708,0.7023153252480706,42.0
HOPKINTON 1403,1403,general,2014,455,438,17,0.0,0.03736263736263736,0.4830148619957537,150.0
HOPKINTON 1403,1403,general,2016,683,628,55,0.0,0.08052708638360176,0.6611810261374637,104.0
HOPKINTON 1403,1403,general,2018,548,530,18,0.0,0.032846715328467155,0.5126286248830683,188.0
HOPKINTON 1403,1403,primary,2012,65,65,0,0.0,0.0,0.07190265486725664,330.0
HOPKINTON 1403,1403,primary,2014,176,174,2,0.0,0.011363636363636364,0.18683651804670912,288.0
HOPKINTON 1403,1403,primary,2016,32,32,0,0.0,0.0,0.031936127744510975,377.0
HOPKINTON 1403,1403,primary,2020,85,42,38,5.0,0.4470588235294118,0.07914338919925512,241.0
JAMESTOWN 1501,1501,general,2012,1792,1617,175,0.0,0.09765625,0.7485380116959064,7.0
JAMESTOWN 1501,1501,general,2014,1494,1386,108,0.0,0.07228915662650602,0.6031489705288655,8.0
JAMESTOWN 1501,1501,general,2016,1791,1549,242,0.0,0.13512004466778335,0.7343173431734318,6.0
JAMESTOWN 1501,1501,general,2018,1659,1493,166,0.0,0.10006027727546715,0.6686819830713422,7.0
JAMESTOWN 1501,1501,primary,2012,592,565,27,0.0,0.04560810810810811,0.24790619765494137,14.0
JAMESTOWN 1501,1501,primary,2014,677,651,26,0.0,0.03840472673559823,0.2746450304259635,69.0
JAMESTOWN 1501,1501,primary,2016,128,122,6,0.0,0.046875,0.052980132450331126,294.0
JAMESTOWN 1501,1501,primary,2020,1240,313,779,148.0,0.6282258064516129,0.2912849424477331,7.0
JAMESTOWN 1502,1502,general,2012,1792,1622,170,0.0,0.09486607142857142,0.7469779074614422,8.0
JAMESTOWN 1502,1502,general,2014,1412,1319,93,0.0,0.06586402266288952,0.5751527494908351,23.0
JAMESTOWN 1502,1502,general,2016,1761,1567,194,0.0,0.11016467915956843,0.6999205087440381,33.0
JAMESTOWN 1502,1502,general,2018,1633,1478,155,0.0,0.09491733006736068,0.640141121128969,13.0
JAMESTOWN 1502,1502,primary,2012,545,515,30,0.0,0.05504587155963303,0.2280334728033473,29.0
JAMESTOWN 1502,1502,primary,2014,675,639,36,0.0,0.05333333333333334,0.2759607522485691,67.0
JAMESTOWN 1502,1502,primary,2016,123,119,4,0.0,0.032520325203252036,0.0500406834825061,311.0
JOHNSTON 1601,1601,general,2012,937,908,29,0.0,0.030949839914621132,0.5685679611650486,271.0
JOHNSTON 1601,1601,general,2014,748,731,17,0.0,0.022727272727272728,0.4423418095801301,211.0
JOHNSTON 1601,1601,general,2016,1031,991,40,0.0,0.038797284190106696,0.5792134831460675,261.0
JOHNSTON 1601,1601,general,2018,788,762,26,0.0,0.03299492385786802,0.4584060500290867,272.0
JOHNSTON 1601,1601,primary,2012,211,209,2,0.0,0.009478672985781991,0.12818955042527339,178.0
JOHNSTON 1601,1601,primary,2014,445,430,15,0.0,0.033707865168539325,0.26409495548961426,83.0
JOHNSTON 1601,1601,primary,2016,175,171,4,0.0,0.022857142857142857,0.09982886480319453,146.0
JOHNSTON 1601,1601,primary,2020,285,147,127,11.0,0.4456140350877193,0.1621160409556314,110.0
JOHNSTON 1602,1602,general,2012,1110,1067,43,0.0,0.03873873873873874,0.5680655066530195,273.0
