state,date,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18_19,previous_day_admission_adult_covid_confirmed_18_19_coverage,previous_day_admission_adult_covid_confirmed_20_29,previous_day_admission_adult_covid_confirmed_20_29_coverage,previous_day_admission_adult_covid_confirmed_30_39,previous_day_admission_adult_covid_confirmed_30_39_coverage,previous_day_admission_adult_covid_confirmed_40_49,previous_day_admission_adult_covid_confirmed_40_49_coverage,previous_day_admission_adult_covid_confirmed_50_59,previous_day_admission_adult_covid_confirmed_50_59_coverage,previous_day_admission_adult_covid_confirmed_60_69,previous_day_admission_adult_covid_confirmed_60_69_coverage,previous_day_admission_adult_covid_confirmed_70_79,previous_day_admission_adult_covid_confirmed_70_79_coverage,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_80_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18_19,previous_day_admission_adult_covid_suspected_18_19_coverage,previous_day_admission_adult_covid_suspected_20_29,previous_day_admission_adult_covid_suspected_20_29_coverage,previous_day_admission_adult_covid_suspected_30_39,previous_day_admission_adult_covid_suspected_30_39_coverage,previous_day_admission_adult_covid_suspected_40_49,previous_day_admission_adult_covid_suspected_40_49_coverage,previous_day_admission_adult_covid_suspected_50_59,previous_day_admission_adult_covid_suspected_50_59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60_69_coverage,previous_day_admission_adult_covid_suspected_70_79,previous_day_admission_adult_covid_suspected_70_79_coverage,previous_day_admission_adult_covid_suspected_80_,previous_day_admission_adult_covid_suspected_80_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage
RI,2021-10-03,6,7,2,6,7,2,1,14,2385,15,1995,15,102,14,3.0,15,6.0,14,2.0,14,2.0,14,129.0,15,17.0,14,16.0,15,94.0,14,87.0,15,8.0,14,2.0,14,158.0,15,0.8364779874213837,15,1995,2385,0.0520408163265306,14,102,1960,0.0438332617103566,14,102,2327,0.1133333333333333,14.0,17.0,150.0,0.8164556962025317,15.0,129.0,158.0,,0.0,15,0.0,15,1.0,15,1.0,15,0.0,15,0.0,15,1.0,15,0.0,15,0.0,15,1.0,14,0.0,14,1.0,14,2.0,14,0.0,14,1.0,14,1.0,14,0.0,14,0.0,14,1,14,0.0,0.0,1.0,0.0,0.0,6.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-04,6,6,2,6,6,2,2,13,2402,14,2020,14,90,13,3.0,14,2.0,13,0.0,13,0.0,13,135.0,14,15.0,13,13.0,14,89.0,13,80.0,14,1.0,13,0.0,13,163.0,14,0.8409658617818485,14,2020,2402,0.0454545454545454,13,90,1980,0.03839590443686,13,90,2344,0.0967741935483871,13.0,15.0,155.0,0.8282208588957055,14.0,135.0,163.0,,0.0,14,1.0,14,0.0,14,1.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,1.0,13,0.0,13,0,13,12.0,0.0,3.0,0.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-05,6,6,2,6,6,2,1,13,2414,14,2092,14,97,13,14.0,14,6.0,13,0.0,13,0.0,13,124.0,14,17.0,13,15.0,14,90.0,13,82.0,14,7.0,13,0.0,13,151.0,14,0.8666114333057167,14,2092,2414,0.0473401659346022,13,97,2049,0.0411714770797962,13,97,2356,0.1188811188811188,13.0,17.0,143.0,0.8211920529801324,14.0,124.0,151.0,,0.0,14,0.0,14,3.0,14,1.0,14,2.0,14,4.0,14,3.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,2.0,13,2.0,13,1.0,13,0.0,13,1,13,12.0,0.0,3.0,0.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-06,6,7,2,6,7,2,1,14,2405,15,2119,15,84,14,14.0,15,5.0,14,0.0,14,0.0,14,135.0,15,12.0,14,12.0,15,82.0,14,77.0,15,2.0,14,1.0,14,155.0,15,0.8810810810810811,15,2119,2405,0.0403846153846153,14,84,2080,0.0356839422259983,14,84,2354,0.0816326530612244,14.0,12.0,147.0,0.8709677419354839,15.0,135.0,155.0,,0.0,15,1.0,15,0.0,15,0.0,15,3.0,15,2.0,15,1.0,15,7.0,15,0.0,15,0.0,14,0.0,14,0.0,14,1.0,14,1.0,14,1.0,14,0.0,14,2.0,14,0.0,14,2,14,196.0,270.0,609.0,12.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-07,6,7,2,6,7,2,1,14,2472,15,2127,15,79,14,7.0,15,7.0,14,0.0,14,0.0,14,128.0,15,13.0,14,12.0,15,77.0,14,69.0,15,2.0,14,1.0,14,156.0,15,0.8604368932038835,15,2127,2472,0.0378896882494004,14,79,2085,0.0327122153209109,14,79,2415,0.0878378378378378,14.0,13.0,148.0,0.8205128205128205,15.0,128.0,156.0,,0.0,15,0.0,15,0.0,15,1.0,15,2.0,15,1.0,15,3.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,1.0,14,2.0,14,1.0,14,2.0,14,1.0,14,0.0,14,0,14,94.0,266.0,34.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-08,7,6,2,7,6,2,4,14,2462,15,2141,15,83,14,7.0,15,4.0,14,0.0,14,0.0,14,136.0,15,11.0,14,11.0,15,82.0,14,73.0,15,1.0,14,0.0,14,153.0,15,0.8696181965881398,15,2141,2462,0.0396559961777353,14,83,2093,0.0344970906068162,14,83,2406,0.0758620689655172,14.0,11.0,145.0,0.8888888888888888,15.0,136.0,153.0,,0.0,15,1.0,15,0.0,15,0.0,15,1.0,15,1.0,15,3.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,2.0,14,1.0,14,0.0,14,1.0,14,0.0,14,1,14,94.0,266.0,34.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-09,7,6,2,6,7,2,1,14,2423,15,2090,15,71,14,7.0,15,2.0,14,1.0,14,1.0,14,128.0,15,10.0,14,10.0,15,70.0,14,67.0,15,1.0,14,1.0,14,150.0,15,0.8625670656211308,15,2090,2423,0.0347528144884973,14,71,2043,0.0300084530853761,14,71,2366,0.0704225352112676,14.0,10.0,142.0,0.8533333333333334,15.0,128.0,150.0,,0.0,14,0.0,14,1.0,14,1.0,14,1.0,14,1.0,14,2.0,15,1.0,15,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,14,2,14,94.0,266.0,33.0,1.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-10,6,7,2,6,7,2,0,14,2426,15,2033,15,75,14,6.0,15,8.0,14,0.0,14,0.0,14,126.0,15,13.0,14,12.0,15,72.0,14,65.0,15,3.0,14,1.0,14,152.0,15,0.8380049464138499,15,2033,2426,0.0376695128076343,14,75,1991,0.0316455696202531,14,75,2370,0.0902777777777777,14.0,13.0,144.0,0.8289473684210527,15.0,126.0,152.0,,0.0,15,1.0,15,0.0,15,0.0,15,1.0,15,1.0,15,2.0,15,1.0,15,0.0,15,0.0,14,1.0,14,1.0,14,3.0,14,1.0,14,1.0,14,1.0,14,0.0,14,0.0,14,0,14,94.0,266.0,33.0,1.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-11,6,6,2,6,6,2,0,13,2430,14,2044,14,83,13,6.0,14,4.0,13,0.0,13,0.0,13,121.0,14,14.0,13,11.0,14,79.0,13,68.0,14,4.0,13,1.0,13,160.0,14,0.8411522633744856,14,2044,2430,0.0413965087281795,13,83,2005,0.034976822587442,13,83,2373,0.0921052631578947,13.0,14.0,152.0,0.75625,14.0,121.0,160.0,,0.0,14,1.0,14,1.0,14,0.0,14,3.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,13,1.0,13,0.0,13,0.0,13,0.0,13,0.0,13,3.0,13,0.0,13,0.0,13,2,13,11.0,0.0,0.0,1.0,0.0,3.0,0.0,3,0.0,3,0.0,3,0.0,3,0.0,0.0,3,3
RI,2021-10-12,7,5,2,7,5,2,0,13,2454,14,2125,14,88,13,6.0,14,6.0,13,0.0,13,0.0,13,123.0,14,15.0,13,11.0,14,85.0,13,78.0,14,3.0,13,0.0,13,152.0,14,0.8659331703341483,14,2125,2454,0.0422264875239923,13,88,2084,0.0367432150313152,13,88,2395,0.1041666666666666,13.0,15.0,144.0,0.8092105263157895,14.0,123.0,152.0,,0.0,14,0.0,14,0.0,14,1.0,14,2.0,14,0.0,14,2.0,14,1.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,2.0,13,2.0,13,1.0,13,1.0,13,0.0,12,1,13,11.0,0.0,0.0,1.0,0.0,3.0,0.0,4,1.0,4,0.0,4,0.0,4,1.0,0.0,4,4
RI,2021-10-13,6,7,2,6,7,2,1,14,2409,15,2166,15,94,14,12.0,15,6.0,14,0.0,14,0.0,14,129.0,15,17.0,14,13.0,15,91.0,14,84.0,15,3.0,14,0.0,14,146.0,15,0.8991282689912827,15,2166,2409,0.0442978322337417,14,94,2122,0.04,14,94,2350,0.1231884057971014,14.0,17.0,138.0,0.8835616438356164,15.0,129.0,146.0,,0.0,15,0.0,15,1.0,15,0.0,15,2.0,15,2.0,15,6.0,15,1.0,15,0.0,15,0.0,14,0.0,14,2.0,14,1.0,14,0.0,14,2.0,14,1.0,14,0.0,14,0.0,14,0,14,178.0,238.0,606.0,13.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,1.0,0.0,6,6
RI,2021-10-14,7,6,2,7,6,2,1,14,2462,15,2184,15,88,14,7.0,15,5.0,14,0.0,14,1.0,14,134.0,15,18.0,14,17.0,15,86.0,14,81.0,15,2.0,14,0.0,14,158.0,15,0.8870836718115354,15,2184,2462,0.0412564463197374,14,88,2133,0.0366056572379367,14,88,2404,0.12,14.0,18.0,150.0,0.8481012658227848,15.0,134.0,158.0,,0.0,15,0.0,15,0.0,15,1.0,15,0.0,15,0.0,15,5.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,4.0,14,0.0,14,0.0,13,0,14,89.0,234.0,31.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,1.0,0.0,6,6
RI,2021-10-15,6,7,2,6,7,2,1,14,2466,15,2191,15,100,14,13.0,15,11.0,14,0.0,14,0.0,14,128.0,15,18.0,14,17.0,15,99.0,14,83.0,15,1.0,14,0.0,14,155.0,15,0.8884833738848338,15,2191,2466,0.0467726847521047,14,100,2138,0.0415282392026578,14,100,2408,0.1224489795918367,14.0,18.0,147.0,0.8258064516129032,15.0,128.0,155.0,,0.0,15,3.0,15,1.0,15,1.0,15,0.0,15,0.0,15,4.0,15,4.0,15,0.0,15,0.0,14,1.0,14,2.0,14,1.0,14,2.0,14,2.0,14,1.0,14,2.0,14,0.0,14,3,14,89.0,234.0,31.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,1.0,0.0,6,6
RI,2021-10-16,7,6,2,7,6,2,1,14,2375,15,2086,15,103,14,5.0,15,0.0,14,0.0,14,0.0,14,132.0,15,19.0,14,19.0,15,98.0,14,93.0,15,5.0,14,0.0,14,149.0,15,0.8783157894736842,15,2086,2375,0.0504654581087702,14,103,2041,0.0443965517241379,14,103,2320,0.1347517730496454,14.0,19.0,141.0,0.8859060402684564,15.0,132.0,149.0,,0.0,15,1.0,15,1.0,15,0.0,15,1.0,15,0.0,15,0.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,10.0,0.0,0.0,1.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-17,7,6,2,7,6,2,1,14,2388,15,2054,15,99,14,3.0,15,0.0,14,0.0,14,1.0,14,128.0,15,18.0,14,19.0,15,95.0,14,91.0,15,4.0,14,0.0,14,144.0,15,0.8601340033500837,15,2054,2388,0.0492782478845196,14,99,2009,0.0424346335190741,14,99,2333,0.1323529411764706,14.0,18.0,136.0,0.8888888888888888,15.0,128.0,144.0,,0.0,15,1.0,15,1.0,15,1.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0,14,10.0,0.0,0.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,1.0,0.0,6,6
RI,2021-10-18,6,6,2,7,5,2,1,13,2410,14,2073,14,107,13,13.0,14,4.0,13,0.0,13,0.0,13,129.0,14,20.0,13,20.0,14,105.0,13,97.0,14,2.0,13,0.0,13,153.0,14,0.8601659751037345,14,2073,2410,0.0529702970297029,13,107,2020,0.0454545454545454,13,107,2354,0.1379310344827586,13.0,20.0,145.0,0.8431372549019608,14.0,129.0,153.0,,0.0,14,0.0,14,1.0,14,1.0,14,4.0,14,2.0,14,3.0,14,2.0,14,0.0,14,0.0,13,0.0,13,1.0,13,0.0,13,0.0,13,1.0,13,2.0,13,0.0,13,0.0,13,2,13,10.0,0.0,0.0,1.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,1.0,0.0,5,5
RI,2021-10-19,7,5,2,7,5,2,1,13,2446,14,2160,14,98,13,11.0,14,1.0,13,1.0,13,1.0,13,125.0,14,14.0,13,15.0,14,95.0,13,94.0,14,3.0,13,1.0,13,151.0,14,0.8830744071954211,14,2160,2446,0.0465116279069767,13,98,2107,0.0410041841004184,13,98,2390,0.0979020979020979,13.0,14.0,143.0,0.8278145695364238,14.0,125.0,151.0,,0.0,14,0.0,14,0.0,14,1.0,14,2.0,14,4.0,14,2.0,14,2.0,14,0.0,14,0.0,13,0.0,13,1.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,2,13,9.0,0.0,0.0,2.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,1.0,0.0,5,5
RI,2021-10-20,7,6,2,7,6,2,1,14,2410,15,2156,15,94,14,3.0,15,7.0,14,1.0,14,1.0,14,129.0,15,12.0,14,13.0,15,90.0,14,84.0,15,4.0,14,2.0,14,147.0,15,0.8946058091286307,15,2156,2410,0.0447193149381541,14,94,2102,0.0399829859634198,14,94,2351,0.0869565217391304,14.0,12.0,138.0,0.8775510204081632,15.0,129.0,147.0,,0.0,15,0.0,15,0.0,15,1.0,15,0.0,15,1.0,15,0.0,15,1.0,15,0.0,15,0.0,14,0.0,14,3.0,14,0.0,14,1.0,14,2.0,14,1.0,14,0.0,14,0.0,14,3,14,125.0,4.0,575.0,14.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-21,6,7,2,7,6,2,1,14,2408,15,2071,15,95,14,8.0,15,5.0,14,1.0,14,1.0,14,127.0,15,13.0,14,13.0,15,91.0,14,86.0,15,4.0,14,2.0,14,154.0,15,0.8600498338870431,15,2071,2408,0.0472166998011928,14,95,2012,0.0404599659284497,14,95,2348,0.0896551724137931,14.0,13.0,145.0,0.8246753246753247,15.0,127.0,154.0,,0.0,15,0.0,15,1.0,15,0.0,15,2.0,15,2.0,15,3.0,15,0.0,15,0.0,15,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,2.0,14,0.0,14,2.0,14,0.0,14,1,14,9.0,0.0,0.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-22,6,7,2,7,6,2,1,14,2477,15,2084,15,99,14,12.0,15,5.0,14,0.0,14,0.0,14,134.0,15,14.0,14,14.0,15,92.0,14,89.0,15,7.0,14,3.0,14,160.0,15,0.8413403310456197,15,2084,2477,0.0488165680473372,14,99,2028,0.0409598676044683,14,99,2417,0.0927152317880794,14.0,14.0,151.0,0.8375,15.0,134.0,160.0,,0.0,15,0.0,15,1.0,15,0.0,15,4.0,15,1.0,15,4.0,15,2.0,15,0.0,15,0.0,14,1.0,14,0.0,14,0.0,14,2.0,14,1.0,14,0.0,14,1.0,14,0.0,14,0,14,9.0,0.0,0.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-23,6,7,2,7,6,2,1,14,2420,15,2042,15,96,14,8.0,15,4.0,14,0.0,14,0.0,14,128.0,15,17.0,14,16.0,15,89.0,14,84.0,15,7.0,14,4.0,14,150.0,15,0.843801652892562,15,2042,2420,0.0482897384305835,14,96,1988,0.0407124681933842,14,96,2358,0.1197183098591549,14.0,17.0,142.0,0.8533333333333334,15.0,128.0,150.0,,0.0,15,0.0,15,2.0,15,1.0,15,1.0,15,1.0,15,2.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,2.0,14,0.0,14,0.0,14,2.0,14,0.0,14,0,14,9.0,0.0,0.0,1.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-24,6,7,2,7,6,2,0,14,2362,15,1973,15,88,14,4.0,15,4.0,14,0.0,14,0.0,14,124.0,15,18.0,14,17.0,15,81.0,14,77.0,15,7.0,14,4.0,14,151.0,15,0.8353090601185436,15,1973,2362,0.045929018789144,14,88,1916,0.0382775119617224,14,88,2299,0.1276595744680851,14.0,18.0,141.0,0.8211920529801324,15.0,124.0,151.0,,0.0,15,1.0,15,1.0,15,0.0,15,1.0,15,1.0,15,0.0,15,0.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1.0,14,3.0,14,0.0,14,0.0,14,0,14,9.0,0.0,0.0,1.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-25,6,6,2,7,5,2,0,13,2355,14,1971,14,88,13,5.0,14,6.0,13,0.0,13,0.0,13,132.0,14,16.0,13,15.0,14,85.0,13,79.0,14,3.0,13,2.0,13,158.0,14,0.8369426751592357,14,1971,2355,0.0460010454783063,13,88,1913,0.0384111741597555,13,88,2291,0.1081081081081081,13.0,16.0,148.0,0.8354430379746836,14.0,132.0,158.0,,0.0,14,0.0,14,1.0,14,1.0,14,0.0,14,1.0,14,2.0,14,0.0,14,0.0,14,1.0,13,0.0,13,0.0,13,2.0,13,0.0,13,1.0,13,1.0,13,1.0,13,0.0,13,3,13,9.0,0.0,0.0,1.0,0.0,3.0,0.0,5,1.0,5,0.0,5,0.0,5,1.0,1.0,5,5
RI,2021-10-26,6,6,2,7,5,2,1,13,2385,14,2071,14,82,13,3.0,14,5.0,13,0.0,13,0.0,13,131.0,14,12.0,13,10.0,14,81.0,13,72.0,14,1.0,13,1.0,13,154.0,14,0.8683438155136268,14,2071,2385,0.0406544372830937,13,82,2017,0.0352991820921222,13,82,2323,0.0833333333333333,13.0,12.0,144.0,0.8506493506493507,14.0,131.0,154.0,,0.0,14,1.0,14,1.0,14,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,0.0,14,0.0,13,1.0,13,0.0,13,0.0,13,1.0,13,1.0,13,1.0,13,1.0,13,0.0,13,0,13,9.0,0.0,0.0,0.0,0.0,3.0,0.0,5,0.0,5,0.0,5,0.0,5,0.0,0.0,5,5
RI,2021-10-27,6,7,2,7,6,2,1,14,2400,15,2078,15,78,14,12.0,15,0.0,14,0.0,14,0.0,14,137.0,15,9.0,14,7.0,15,76.0,14,71.0,15,2.0,14,0.0,14,161.0,15,0.8658333333333333,15,2078,2400,0.0385756676557863,14,78,2022,0.0333761232349165,14,78,2337,0.06,14.0,9.0,150.0,0.8509316770186336,15.0,137.0,161.0,,0.0,15,0.0,15,1.0,15,0.0,15,4.0,15,3.0,15,2.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,1,14,117.0,0.0,579.0,14.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-28,6,7,2,7,6,2,0,14,2454,15,2133,15,76,14,6.0,15,5.0,14,0.0,14,0.0,14,137.0,15,11.0,14,8.0,15,73.0,14,69.0,15,3.0,14,0.0,14,156.0,15,0.8691931540342298,15,2133,2454,0.0365912373615792,14,76,2077,0.0317460317460317,14,76,2394,0.0753424657534246,14.0,11.0,146.0,0.8782051282051282,15.0,137.0,156.0,,0.0,15,0.0,15,1.0,15,1.0,15,1.0,15,1.0,15,0.0,15,2.0,15,0.0,15,0.0,14,0.0,14,1.0,14,0.0,14,0.0,14,1.0,14,2.0,14,1.0,14,0.0,14,3,14,9.0,0.0,0.0,0.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-29,6,7,2,7,6,2,0,14,2376,15,2065,15,78,14,9.0,15,10.0,14,0.0,14,0.0,14,140.0,15,7.0,14,7.0,15,77.0,14,68.0,15,1.0,14,0.0,14,153.0,15,0.8691077441077442,15,2065,2376,0.0387866732968672,14,78,2011,0.0337078651685393,14,78,2314,0.0489510489510489,14.0,7.0,143.0,0.915032679738562,15.0,140.0,153.0,,0.0,15,2.0,15,0.0,15,0.0,15,1.0,15,0.0,15,2.0,15,4.0,15,0.0,15,1.0,14,0.0,14,1.0,14,1.0,14,2.0,14,1.0,14,1.0,14,3.0,14,0.0,14,1,14,9.0,0.0,0.0,0.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-30,6,7,2,6,7,2,0,14,2418,15,2042,15,67,14,5.0,15,4.0,14,0.0,14,0.0,14,140.0,15,9.0,14,8.0,15,67.0,14,64.0,15,0.0,14,0.0,14,157.0,15,0.8444995864350703,15,2042,2418,0.0336176618163572,14,67,1993,0.0284259652100127,14,67,2357,0.0612244897959183,14.0,9.0,147.0,0.89171974522293,15.0,140.0,157.0,,0.0,15,1.0,15,0.0,15,0.0,15,2.0,15,0.0,15,0.0,15,2.0,15,0.0,15,0.0,14,0.0,14,0.0,14,2.0,14,0.0,14,1.0,14,0.0,14,1.0,14,0.0,14,0,14,9.0,0.0,0.0,0.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-10-31,7,6,2,7,6,2,1,14,2392,15,2006,15,67,14,4.0,15,5.0,14,0.0,14,0.0,14,136.0,15,10.0,14,9.0,15,67.0,14,60.0,15,0.0,14,0.0,14,154.0,15,0.8386287625418061,15,2006,2392,0.0342360756259581,14,67,1957,0.0287553648068669,14,67,2330,0.0694444444444444,14.0,10.0,144.0,0.8831168831168831,15.0,136.0,154.0,,0.0,15,0.0,15,0.0,15,0.0,15,1.0,15,2.0,15,0.0,15,1.0,15,0.0,15,0.0,14,0.0,14,0.0,14,2.0,14,0.0,14,0.0,14,3.0,14,0.0,14,0.0,14,1,14,9.0,0.0,0.0,0.0,0.0,3.0,0.0,6,0.0,6,0.0,6,0.0,6,0.0,0.0,6,6
RI,2021-11-01,6,6,2,7,5,2,1,13,2359,14,1991,14,75,13,6.0,14,5.0,13,0.0,13,0.0,13,136.0,14,9.0,13,8.0,14,72.0,13,65.0,14,3.0,13,0.0,13,153.0,14,0.8440016956337432,14,1991,2359,0.0386199794026776,13,75,1942,0.0326370757180156,13,75,2298,0.0629370629370629,13.0,9.0,143.0,0.8888888888888888,14.0,136.0,153.0,,0.0,14,1.0,14,1.0,14,1.0,14,0.0,14,0.0,14,1.0,14,2.0,14,0.0,14,0.0,13,0.0,13,0.0,13,0.0,13,1.0,13,0.0,13,2.0,13,2.0,13,0.0,13,1,13,9.0,0.0,0.0,0.0,0.0,3.0,0.0,5,1.0,5,0.0,5,0.0,5,1.0,0.0,5,5
